book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,edu_score,fiction_score,offscope_score
5806,7785194,7785194,10722133,27,1439171211,9781439171220.0,Sam Harris,2010.0,The Moral Landscape: How Science Can Determine Human Values,The Moral Landscape: How Science Can Determine Human Values,en-US,3.9,14300,15256,859,574,923,3055,5551,5153,https://images.gr-assets.com/books/1331317058m/7785194.jpg,https://images.gr-assets.com/books/1331317058s/7785194.jpg,2046,660,304.0
5820,18528190,18528190,26233826,25,1608463869,9781608463860.0,Rebecca Solnit,2014.0,Men Explain Things to Me,Men Explain Things to Me,eng,3.93,17918,21217,2564,328,1066,4655,8937,6231,https://images.gr-assets.com/books/1393447237m/18528190.jpg,https://images.gr-assets.com/books/1393447237s/18528190.jpg,2670,2647,72.0
5831,262731,262731,254672,62,,9780553804720.0,"Allan Pease, Barbara Pease",2004.0,The Definitive Book of Body Language,The Definitive Book of Body Language,eng,3.97,13328,16424,805,311,822,3607,6058,5626,https://images.gr-assets.com/books/1320537802m/262731.jpg,https://images.gr-assets.com/books/1320537802s/262731.jpg,744,114,0.0
5833,72659,72659,3419289,67,316881791,9780316881790.0,Farley Mowat,1963.0,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,Never Cry Wolf,eng,4.19,17045,17863,803,233,478,2850,6418,7884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,651,617,240.0
5845,56157,56157,54726,27,60520620,9780060520620.0,Laura C. Schlessinger,2003.0,The Proper Care and Feeding of Husbands,The Proper Care and Feeding of Husbands,,3.71,13465,14384,1867,892,1233,3326,4700,4233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,532,334,15.0
5873,44644,44644,2170403,43,671792806,9780671792800.0,Stephen R. Covey,1991.0,Principle Centered Leadership,Principle-Centered Leadership,en-US,4.07,13079,13377,137,178,513,2699,4750,5237,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,614,83,0.0
5937,2714607,2714607,2740153,55,1594201927,9781594201930.0,Niall Ferguson,2007.0,The Ascent of Money: A Financial History of the World,The Ascent of Money: A Financial History of the World,en-US,3.88,15286,16909,1115,293,923,4040,6934,4719,https://images.gr-assets.com/books/1297236908m/2714607.jpg,https://images.gr-assets.com/books/1297236908s/2714607.jpg,1972,664,0.0
5944,15801668,15801668,21525054,16,1451617526,9781451617530.0,Denise Kiernan,2013.0,,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,eng,3.66,15644,17672,2507,571,1423,5210,6690,3778,https://images.gr-assets.com/books/1352912866m/15801668.jpg,https://images.gr-assets.com/books/1352912866s/15801668.jpg,1746,1640,115.0
5955,22889767,22889767,40771666,37,385348614,9780385348610.0,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,Better Than Before: Mastering the Habits of Our Everyday Lives,en-GB,3.81,16550,18727,2163,509,1324,4572,7048,5274,https://images.gr-assets.com/books/1415588203m/22889767.jpg,https://images.gr-assets.com/books/1415588203s/22889767.jpg,1294,784,29.0
5978,72657,72657,915602,59,826412769,9780826412770.0,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0,Pedagogia do Oprimido,Pedagogy of the Oppressed,eng,4.25,16401,17491,939,266,630,2446,5324,8825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,771,424,11.0
5995,31312,31312,31603,41,006074104X,9780060741040.0,Harriet Lerner,1985.0,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,en-US,4.02,14640,15280,481,261,729,3308,5173,5809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,779,304,4.0
5996,900892,900892,886073,49,393325350,9780393325360.0,Burton G. Malkiel,1973.0,,A Random Walk Down Wall Street,eng,4.05,12774,15068,537,186,612,2965,5793,5512,https://images.gr-assets.com/books/1442952924m/900892.jpg,https://images.gr-assets.com/books/1442952924s/900892.jpg,976,224,0.0
6011,5548,5548,54737,53,393320928,9780393320920.0,Richard Feynman,1988.0,What Do You Care What Other People Think? Further Adventures of a Curious Character,What Do You Care What Other People Think?,eng,4.28,14948,16457,638,124,301,2177,6130,7725,https://images.gr-assets.com/books/1297913068m/5548.jpg,https://images.gr-assets.com/books/1297913068s/5548.jpg,1259,497,701.0
6032,1963638,1963638,1966734,40,1572245379,9781572245370.0,Michael A. Singer,2007.0,The Untethered Soul,The Untethered Soul: The Journey Beyond Yourself,,4.27,14688,17543,1600,317,691,2199,5073,9263,https://images.gr-assets.com/books/1354898395m/1963638.jpg,https://images.gr-assets.com/books/1354898395s/1963638.jpg,768,344,475.0
6037,18736925,18736925,26224121,68,067443000X,9780674430010.0,"Thomas Piketty, Arthur Goldhammer",2013.0,Le capital au XXIe siècle ,Capital in the Twenty-First Century,eng,4.01,13045,15081,1363,474,734,2573,5653,5647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2958,1085,0.0
6046,98685,98685,191828,21,679747044,9780679747050.0,James Gleick,1992.0,Genius: The Life and Science of Richard Feynman,Genius: The Life and Science of Richard Feynman,eng,4.16,14853,15508,329,302,512,2320,5692,6682,https://images.gr-assets.com/books/1320409497m/98685.jpg,https://images.gr-assets.com/books/1320409497s/98685.jpg,1012,389,632.0
6060,2118114,2118114,2123548,26,385524382,9780385524380.0,"Ori Brafman, Rom Brafman",2008.0,Sway: The Irresistible Pull of Irrational Behavior,Sway: The Irresistible Pull of Irrational Behavior,en-US,3.75,14464,15202,894,357,1171,4312,5473,3889,https://images.gr-assets.com/books/1320419177m/2118114.jpg,https://images.gr-assets.com/books/1320419177s/2118114.jpg,1395,589,0.0
6062,18774981,18774981,26680075,30,1451636016,9781451636020.0,Sam Harris,2014.0,Waking Up: A Guide to Spirituality Without Religion,Waking Up: A Guide to Spirituality Without Religion,eng,3.87,13778,15579,1113,594,980,3277,5691,5037,https://images.gr-assets.com/books/1415677308m/18774981.jpg,https://images.gr-assets.com/books/1415677308s/18774981.jpg,1126,547,575.0
6065,4005310,4005310,4051626,34,670020532,9780670020540.0,Jerry A. Coyne,2008.0,Why Evolution Is True,Why Evolution Is True,,4.15,14637,15439,699,338,647,2387,5030,7037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1058,531,22.0
6071,15843166,15843166,21585451,26,762447699,9780762447700.0,Jen Sincero,2013.0,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,4.04,28346,30862,2647,1027,1747,5164,9883,13041,https://images.gr-assets.com/books/1351539051m/15843166.jpg,https://images.gr-assets.com/books/1351539051s/15843166.jpg,615,342,44.0
6095,18077875,18077875,25369241,29,804137382,9780804137390.0,Greg McKeown,2014.0,Essentialism: The Disciplined Pursuit of Less,Essentialism: The Disciplined Pursuit of Less,eng,3.99,16137,18644,1919,363,1089,3655,6740,6797,https://images.gr-assets.com/books/1403165375m/18077875.jpg,https://images.gr-assets.com/books/1403165375s/18077875.jpg,1819,780,0.0
6149,10865206,10865206,17553514,38,1583334386,9781583334390.0,Kelly McGonigal,2011.0,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It","The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",eng,4.11,15318,16985,1135,351,622,2759,6388,6865,https://images.gr-assets.com/books/1436737104m/10865206.jpg,https://images.gr-assets.com/books/1436737104s/10865206.jpg,1656,351,0.0
6156,472025,472025,1043242,68,671203231,9780671203240.0,"Bertrand Russell, Paul  Edwards",1927.0,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,eng,4.03,13678,14962,506,349,700,2710,5627,5576,https://images.gr-assets.com/books/1347925703m/472025.jpg,https://images.gr-assets.com/books/1347925703s/472025.jpg,1469,507,651.0
6173,16619,16619,90454,256,140447601,9780140447610.0,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",1835.0,De la démocratie en Amérique,Democracy in America ,eng,3.99,15917,17726,590,242,919,3887,6411,6267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1247,709,32.0
6202,1566053,1566053,1558637,18,306816083,9780306816090.0,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",2007.0,The Portable Atheist: Essential Readings for the Non-believer,The Portable Atheist: Essential Readings for the Nonbeliever,eng,4.02,14209,14798,433,435,630,2727,5368,5638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1239,700,669.0
6204,10238,10238,1637223,63,1570625190,9781570625190.0,Fritjof Capra,1975.0,The Tao of Physics: An Exploration of the Parallels Between Modern Physics and Eastern Mysticism,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,eng,3.96,12576,13762,425,318,750,2973,4794,4927,https://images.gr-assets.com/books/1327908532m/10238.jpg,https://images.gr-assets.com/books/1327908532s/10238.jpg,1007,313,236.0
6219,33426,33426,629317,41,192861891,9780192861890.0,Michio Kaku,1994.0,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",Hyperspace,eng,4.11,13941,15150,405,276,624,2622,5315,6313,https://images.gr-assets.com/books/1404794967m/33426.jpg,https://images.gr-assets.com/books/1404794967s/33426.jpg,1585,552,0.0
6220,835623,835623,2085667,51,393318486,9780393318490.0,Steven Pinker,1997.0,How the Mind Works,How the Mind Works,eng,3.97,13516,14467,426,391,770,2892,5283,5131,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2527,787,0.0
6225,584637,584637,1086777,251,087220605X,9780872206050.0,"John Stuart Mill, George Sher",1861.0,Utilitarianism,Utilitarianism,eng,3.65,14699,15684,229,422,1440,4963,5307,3552,https://images.gr-assets.com/books/1405624617m/584637.jpg,https://images.gr-assets.com/books/1405624617s/584637.jpg,1446,254,16.0
6257,53343,53343,1139032,47,60891548,9780060891540.0,William Zinsser,1976.0,On Writing Well: The Classic Guide to Writing Nonfiction,On Writing Well: The Classic Guide to Writing Nonfiction,eng,4.23,14564,16300,1174,89,390,2492,5962,7367,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,627,454,0.0
6272,92307,92307,1309352,81,60638508,9780060638500.0,Martin Heidegger,1927.0,Sein und Zeit,Being and Time,eng,3.99,14383,15501,437,547,919,2995,4666,6374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2175,335,22.0
6274,25078,25078,25833,18,60974990,9780060974990.0,Jonathan Kozol,1991.0,Savage Inequalities: Children in America's Schools,Savage Inequalities: Children in America's Schools,en-US,4.23,13743,13999,635,109,326,2000,5310,6254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,558,510,14.0
6285,74812,74812,1461054,45,1416535071,9781416535070.0,Daniel Tammet,2006.0,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,en-US,3.84,14287,16092,1845,186,946,4355,6421,4184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1017,797,802.0
6317,110890,110890,2567720,40,037541486X,9780375414860.0,Lawrence Wright,2006.0,The Looming Tower: Al-Qaeda and the Road to 9/11,The Looming Tower: Al-Qaeda and the Road to 9/11,en-US,4.38,12737,15017,1689,60,198,1486,5496,7777,https://images.gr-assets.com/books/1320471617m/110890.jpg,https://images.gr-assets.com/books/1320471617s/110890.jpg,627,615,150.0
6327,280410,280410,3064865,15,385516401,9780385516400.0,Jeffrey Toobin,2007.0,The Nine: Inside the Secret World of the Supreme Court,The Nine: Inside the Secret World of the Supreme Court,en-US,4.06,12426,13660,1998,98,350,2352,6628,4232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,911,895,40.0
6348,34760,34760,2399046,42,034546639X,9780345466400.0,Robert Fulghum,1986.0,All I Really Need To Know I Learned in Kindergarten,All I Really Need to Know I Learned in Kindergarten,eng,4.03,15816,17227,708,229,843,3655,5992,6508,https://images.gr-assets.com/books/1403541609m/34760.jpg,https://images.gr-assets.com/books/1403541609s/34760.jpg,793,580,275.0
6363,7841446,7841446,10934698,1,1416596585,9781416596580.0,Steven Levy,2011.0,"In the Plex: How Google Thinks, Works, and Shapes Our Lives","In the Plex: How Google Thinks, Works, and Shapes Our Lives",en-US,3.83,18464,19475,806,869,1182,4142,7383,5899,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1331,476,46.0
6384,96884,96884,3587,32,465028020,9780465028020.0,Jonathan Haidt,2005.0,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,eng,4.12,13282,14395,920,247,597,2434,5053,6064,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1839,584,77.0
6390,89369,89369,41333541,22,1405204273,9781405204280.0,Benjamin Hoff,1992.0,,The Te of Piglet,eng,3.81,13325,15039,547,349,1261,3907,4881,4641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,645,296,316.0
6398,905092,905092,890240,29,740718584,9780740718590.0,Thomas J. Stanley,2006.0,,The Millionaire Mind,,4.15,14795,15224,242,188,586,2751,4866,6833,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,534,70,0.0
6401,7640261,7640261,10168576,35,61707803,9780061707800.0,"Christopher  Ryan, Cacilda Jethá",2010.0,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,en-US,4.02,12521,15185,1641,399,796,2718,5414,5858,https://images.gr-assets.com/books/1291105594m/7640261.jpg,https://images.gr-assets.com/books/1291105594s/7640261.jpg,1914,1240,0.0
6435,16884,16884,105195,18,684813785,9780684813780.0,Richard Rhodes,1986.0,The Making of the Atomic Bomb,The Making of the Atomic Bomb,eng,4.32,12201,13304,667,155,390,1672,3900,7187,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1280,681,20.0
6441,181206,181206,175093,46,385491743,9780385491750.0,Richard Koch,1950.0,The 80/20 Principle: The Secret to Success by Achieving More with Less,The 80/20 Principle: The Secret to Achieving More with Less,,3.99,13241,13524,273,243,633,2906,4915,4827,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,811,165,0.0
6463,98233,98233,94691,19,1590597141,9781590597150.0,Jessica Livingston,2001.0,Founders at Work: Stories of Startups' Early Days,Founders at Work: Stories of Startups' Early Days,en-US,3.94,15049,15682,212,520,1030,3290,4910,5932,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,651,119,17.0
6485,2272880,2272880,2278900,42,375424040,9780375424040.0,Leonard Mlodinow,2008.0,The Drunkard's Walk: How Randomness Rules Our Lives,The Drunkard's Walk: How Randomness Rules Our Lives,eng,3.88,12818,14979,1250,214,821,3668,6113,4163,https://images.gr-assets.com/books/1320392907m/2272880.jpg,https://images.gr-assets.com/books/1320392907s/2272880.jpg,1848,967,0.0
